activity_id,country_code,percentage
XM-DAC-3-1-238837-29303,TZ,100.0
XM-DAC-3-1-238837-29304,TZ,100.0
XM-DAC-3-1-238837-30949,TZ,100.0
XM-DAC-3-1-238837-30978,TZ,100.0
XM-DAC-3-1-238837-32433,TZ,100.0
XM-DAC-3-1-238837-32576,TZ,100.0
XM-DAC-3-1-238837-33120,TZ,100.0
XM-DAC-3-1-238837-33703,TZ,100.0
XM-DAC-3-1-238837-34335,TZ,100.0
XM-DAC-41122-Rwanda-3750/A0/07/881/001,RW,100.0
DAC-1601-INV-088525,GH,7.0
DAC-1601-INV-088525,NG,19.0
DAC-1601-INV-088525,SN,39.0
DAC-1601-INV-088525,TZ,35.0
ES-CIF-G81164105-ACF-US-HQ,KE,100.0
GB-GOV-1-300143,KE,87.73
DE-1-202306009-7331,KE,100.0
CH-4-2023-2019008638,SO,
CH-4-2023-2019008639,SO,
CH-4-2025-2019009401,SO,
CH-4-2022-2019008638,SO,
CH-4-2022-2019008639,SO,
DE-1-202300705-6853,SO,100.0
XM-DAC-41122-Kenya-2400/A0/04/007/001,KE,100.0
XM-DAC-41114-OUTPUT-00107927,CD,
DE-1-202518090,CD,100.0
XM-DAC-301-2-109919-001,KE,20.0
XM-DAC-301-2-109919-001,PK,20.0
XM-DAC-301-2-110954-001,NG,50.0
XM-DAC-301-2-110954-001,KE,50.0
DAC-1601-INV-066438,KE,50.0
DAC-1601-INV-066438,NG,50.0
XM-DAC-41122-Kenya-2400/A0/05/009/002,KE,100.0
XM-DAC-41122-Kenya-2400/A0/04/007/003,KE,100.0
GB-EDU-133903-NIHR133333,GB,32.0
GB-EDU-133903-NIHR133333,SL,15.0
GB-EDU-133903-NIHR133333,ET,17.0
GB-EDU-133903-NIHR133333,UG,19.0
GB-EDU-133903-NIHR133333,NL,10.0
GB-EDU-133903-NIHR133333,MG,7.0
DAC-1601-INV-073040,ET,17.0
DAC-1601-INV-073040,GH,16.0
DAC-1601-INV-073040,LS,13.0
DAC-1601-INV-073040,MW,13.0
DAC-1601-INV-073040,MZ,13.0
DAC-1601-INV-073040,UG,18.0
CH-4-2023-2023000552,CD,
CH-4-2024-2023000552,CD,
CH-4-2024-2023000552,CD,
CH-4-2024-2023007519,CD,
XI-IATI-EC_INTPA-2024-PC-36778,CD,
XI-IATI-EC_INTPA-2023-ACT-61864,ET,
XM-DAC-41122-Ethiopia-1410/A0/05/003/003,ET,100.0
DAC-1601-INV-059607,TN,50.0
DAC-1601-INV-059607,CM,10.0
DAC-1601-INV-059607,KE,10.0
DAC-1601-INV-059607,NG,10.0
DAC-1601-INV-059607,SN,10.0
DAC-1601-INV-059607,UG,10.0
DAC-1601-INV-094623,ZA,14.0
DAC-1601-INV-094623,GM,62.0
DAC-1601-INV-094623,GH,10.0
DAC-1601-INV-094623,KE,14.0
DAC-1601-INV-063957,CM,22.0
DAC-1601-INV-063957,UG,35.0
DAC-1601-INV-063957,KH,21.0
DAC-1601-INV-063957,ID,22.0
XM-DAC-41122-Ethiopia-1410/A0/05/003/002,ET,100.0
XM-DAC-41122-Uganda-4380/A0/04/106/004,UG,100.0
DAC-1601-INV-091122,CM,2.0
DAC-1601-INV-091122,TD,2.0
DAC-1601-INV-091122,ET,7.0
DAC-1601-INV-091122,CI,2.0
DAC-1601-INV-091122,KE,8.0
DAC-1601-INV-091122,LR,9.0
DAC-1601-INV-091122,MW,7.0
DAC-1601-INV-091122,MR,2.0
DAC-1601-INV-091122,MZ,2.0
DAC-1601-INV-091122,NG,8.0
DAC-1601-INV-091122,SN,3.0
DAC-1601-INV-091122,SL,11.0
DAC-1601-INV-091122,SO,2.0
DAC-1601-INV-091122,TZ,7.0
DAC-1601-INV-091122,UG,7.0
DAC-1601-INV-091122,BF,8.0
DAC-1601-INV-091122,ZM,9.0
DAC-1601-INV-091122,HT,2.0
DAC-1601-INV-091122,AF,2.0
44000-P504532,CD,100.0
DAC-1601-INV-082574,CM,11.0
DAC-1601-INV-082574,TD,30.0
DAC-1601-INV-082574,CG,8.0
DAC-1601-INV-082574,NE,18.0
DAC-1601-INV-082574,SO,33.0
DAC-1601-INV-005390,ET,38.0
DAC-1601-INV-005390,NG,24.0
DAC-1601-INV-005390,IN,20.0
DAC-1601-INV-005390,PK,18.0
DAC-1601-INV-062222,ET,3.0
DAC-1601-INV-062222,GH,15.0
DAC-1601-INV-062222,NG,20.0
DAC-1601-INV-062222,BF,3.0
DAC-1601-INV-035431,ET,20.0
DAC-1601-INV-035431,NG,20.0
DAC-1601-INV-035431,IN,40.0
DAC-1601-INV-030857,CD,1.0
DAC-1601-INV-030857,GH,1.0
DAC-1601-INV-030857,KE,1.0
DAC-1601-INV-030857,MG,1.0
DAC-1601-INV-030857,MW,32.0
DAC-1601-INV-030857,NE,1.0
DAC-1601-INV-030857,BF,1.0
DAC-1601-INV-030857,ZM,1.0
DAC-1601-INV-030857,NP,3.0
DAC-1601-INV-030857,PK,1.0
DAC-1601-INV-030857,BD,1.0
DAC-1601-INV-079883,ZA,20.0
DAC-1601-INV-079883,CD,20.0
DAC-1601-INV-079883,GH,20.0
DAC-1601-INV-079883,MZ,20.0
DAC-1601-INV-079883,NG,20.0
DE-CR-RA000220-VR3810-UGA1158-24,UG,100.0
XM-DAC-41122-Kenya-2400/A0/06/001/006,KE,100.0
DAC-1601-INV-039535,CD,8.0
DAC-1601-INV-039535,KE,8.0
DAC-1601-INV-039535,NG,8.0
DAC-1601-INV-039535,SN,8.0
DAC-1601-INV-039535,BF,8.0
DAC-1601-INV-039535,PK,8.0
XI-IATI-EC_INTPA-2021-ACT-60598,RW,
DAC-1601-INV-032846,KE,66.0
DAC-1601-INV-032846,PK,12.0
DAC-1601-INV-071112,KE,56.0
DAC-1601-INV-071112,NG,44.0
XM-DAC-41122-South Sudan-4040/A0/04/002/004,SS,100.0
XM-DAC-41122-South Sudan-4040/A0/04/001/004,SS,100.0
NL-KVK-27108436-A-07645-02:UG,UG,
XM-DAC-41122-Uganda-4380/A0/04/105/007,UG,100.0
DAC-1601-INV-090873,ET,2.0
DAC-1601-INV-090873,MZ,2.0
DAC-1601-INV-090873,NG,2.0
DAC-1601-INV-090873,SN,92.0
DAC-1601-INV-090873,ZM,2.0
XM-DAC-41122-South Sudan-4040/A0/04/001/002,SS,100.0
XM-DAC-41122-Ethiopia-1410/A0/08/002/005,ET,100.0
XM-DAC-41122-Ethiopia-1410/A0/08/002/002,ET,100.0
CA-3-P013214001,ET,100.0
XI-IATI-WBTF-TF072966,ET,
DE-1-202448702-8159,ET,100.0
DAC-1601-INV-094472,GM,7.0
DAC-1601-INV-094472,KE,7.0
DAC-1601-INV-094472,SL,8.0
DAC-1601-INV-094472,LA,8.0
DAC-1601-INV-094472,MN,41.0
XM-DAC-41122-Kenya-2400/A0/04/013/002,KE,100.0
CA-3-P012736001,CD,100.0
DE-1-202220291,TZ,100.0
GB-CHC-313757-FCD001,BD,4.0
GB-CHC-313757-FCD001,ET,4.0
GB-CHC-313757-FCD001,KE,9.0
GB-CHC-313757-FCD001,KH,3.0
GB-CHC-313757-FCD001,MM,4.0
GB-CHC-313757-FCD001,MZ,2.0
GB-CHC-313757-FCD001,MW,1.0
GB-CHC-313757-FCD001,NG,2.0
GB-CHC-313757-FCD001,NP,8.0
GB-CHC-313757-FCD001,PK,2.0
GB-CHC-313757-FCD001,PH,3.0
GB-CHC-313757-FCD001,RW,2.0
GB-CHC-313757-FCD001,SL,4.0
GB-CHC-313757-FCD001,SZ,2.0
GB-CHC-313757-FCD001,TH,3.0
GB-CHC-313757-FCD001,TZ,2.0
GB-CHC-313757-FCD001,UG,5.0
GB-CHC-313757-FCD001,ZM,1.0
GB-CHC-313757-FCD001,ZW,4.0
GB-CHC-313757-FCD001,GB,35.0
XM-DAC-6-4-013183-01-0,SO,100.0
GB-GOV-1-300858,SO,100.0
XM-DAC-6-4-013244-10-2,KE,100.0
XM-DAC-41122-Kenya-2400/A0/07/001/011,KE,100.0
DE-CR-RA000220-VR3810-KEN1264-23,KE,
DE-1-202406007-8015,KE,100.0
CH-4-2024-2024000325,KE,
CH-4-2024-2024000326,KE,
XM-DAC-6-4-013244-02-9,KE,100.0
NL-KVK-27378529-CSS26KE02A,KE,100.0
XM-DAC-3-1-195123-25183,KE,100.0
XM-DAC-3-1-195123-25184,KE,100.0
XM-DAC-3-1-195123-25185,KE,100.0
XM-DAC-3-1-195123-25186,KE,100.0
XM-DAC-3-1-195123-30886,KE,100.0
XM-DAC-3-1-195123-25182,KE,100.0
XM-DAC-3-1-251700-30347,KE,100.0
XM-DAC-3-1-251700-30348,KE,100.0
XM-DAC-3-1-251700-30349,KE,100.0
XM-DAC-3-1-251700-30350,KE,100.0
XM-DAC-3-1-251700-30351,KE,100.0
XM-DAC-3-1-251700-30352,KE,100.0
XM-DAC-3-1-251700-30355,KE,100.0
XM-DAC-3-1-251700-35023,KE,100.0
XM-DAC-3-1-251700-35182,KE,100.0
XM-DAC-3-1-251700-35232,KE,100.0
GB-GOV-1-300978,SO,100.0
DE-1-202518108,CD,100.0
XM-DAC-41122-United Rep. of Tanzania-4550/A0/06/001/001,TZ,100.0
GB-COH-877338-GB-COH-877338-NH17038,CM,16.67
GB-COH-877338-GB-COH-877338-NH17038,TD,16.67
GB-COH-877338-GB-COH-877338-NH17038,CI,16.67
GB-COH-877338-GB-COH-877338-NH17038,ML,16.67
GB-COH-877338-GB-COH-877338-NH17038,NE,16.66
GB-COH-877338-GB-COH-877338-NH17038,UG,16.66
GB-COH-1762840-NDT001-SI02-01,PK,3.58
GB-COH-1762840-NDT001-SI02-01,MM,4.21
GB-COH-1762840-NDT001-SI02-01,LB,3.54
GB-COH-1762840-NDT001-SI02-01,UG,4.28
GB-COH-1762840-NDT001-SI02-01,MZ,4.17
GB-COH-1762840-NDT001-SI02-01,TZ,5.12
GB-COH-1762840-NDT001-SI02-01,ET,4.78
GB-COH-1762840-NDT001-SI02-01,MD,4.12
GB-COH-1762840-NDT001-SI02-01,GB,66.2
XM-DAC-41122-Kenya-2400/A0/07/001/002,KE,100.0
DAC-1601-INV-088346,ZA,6.0
DAC-1601-INV-088346,ET,6.0
DAC-1601-INV-088346,NG,6.0
DAC-1601-INV-097149,ZA,14.0
DAC-1601-INV-097149,KE,15.0
DAC-1601-INV-097149,MZ,14.0
DAC-1601-INV-097149,NG,15.0
DAC-1601-INV-097149,IN,14.0
DAC-1601-INV-097149,ID,14.0
NL-KVK-32108345-NLBB26-YID,ID,17.0
NL-KVK-32108345-NLBB26-YID,ET,17.0
NL-KVK-32108345-NLBB26-YID,KE,17.0
NL-KVK-32108345-NLBB26-YID,MW,16.0
NL-KVK-32108345-NLBB26-YID,MZ,17.0
NL-KVK-32108345-NLBB26-YID,ZM,16.0
CA-3-P009734001,TZ,100.0
NL-KVK-27378529-4000002602,BD,0.01
NL-KVK-27378529-4000002602,BF,0.75
NL-KVK-27378529-4000002602,BI,0.75
NL-KVK-27378529-4000002602,BJ,0.01
NL-KVK-27378529-4000002602,CI,1.5
NL-KVK-27378529-4000002602,EG,8.27
NL-KVK-27378529-4000002602,ET,3.75
NL-KVK-27378529-4000002602,GH,18.8
NL-KVK-27378529-4000002602,IQ,2.25
NL-KVK-27378529-4000002602,JO,0.75
NL-KVK-27378529-4000002602,KE,17.29
NL-KVK-27378529-4000002602,LB,2.25
NL-KVK-27378529-4000002602,MA,9.77
NL-KVK-27378529-4000002602,ML,0.01
NL-KVK-27378529-4000002602,MM,0.01
NL-KVK-27378529-4000002602,MZ,1.5
NL-KVK-27378529-4000002602,NE,0.01
NL-KVK-27378529-4000002602,NG,2.25
NL-KVK-27378529-4000002602,PS,1.5
NL-KVK-27378529-4000002602,RW,1.5
NL-KVK-27378529-4000002602,SD,0.01
NL-KVK-27378529-4000002602,SN,2.25
NL-KVK-27378529-4000002602,SS,0.01
NL-KVK-27378529-4000002602,TN,1.5
NL-KVK-27378529-4000002602,UG,18.04
NL-KVK-27378529-4000002602,YE,3.01
NL-KVK-27378529-4000002602,ZA,2.25
DE-CR-RA000220-VR3810-ETH1248-24,ET,
GB-CHC-1047501-23SOBR3F,SO,100.0
DAC-1601-INV-076418,KE,34.0
DAC-1601-INV-076418,NG,33.0
DAC-1601-INV-076418,SN,33.0
DAC-1601-INV-075264,ZA,25.0
DAC-1601-INV-075264,KE,25.0
DAC-1601-INV-075264,SN,25.0
DAC-1601-INV-078807,KE,35.0
DAC-1601-INV-078807,MG,36.0
DAC-1601-INV-078807,NG,29.0
XM-DAC-41122-Uganda-4380/A0/07/001/002,UG,100.0
DE-CR-RA000220-VR3810-COD1202-24,CD,
CA-3-P006730001,SS,100.0
XM-DAC-41122-South Sudan-4040/A0/04/002/003,SS,100.0
XM-DAC-3-1-286907-35426,TZ,100.0
XM-DAC-3-1-286907-35609,TZ,100.0
XM-DAC-3-1-286907-35610,TZ,100.0
DAC-1601-INV-071750,CM,3.0
DAC-1601-INV-071750,CF,3.0
DAC-1601-INV-071750,TD,3.0
DAC-1601-INV-071750,CD,3.0
DAC-1601-INV-071750,ET,3.0
DAC-1601-INV-071750,GH,3.0
DAC-1601-INV-071750,GN,3.0
DAC-1601-INV-071750,CI,3.0
DAC-1601-INV-071750,KE,3.0
DAC-1601-INV-071750,LR,2.0
DAC-1601-INV-071750,MG,2.0
DAC-1601-INV-071750,MW,3.0
DAC-1601-INV-071750,ML,3.0
DAC-1601-INV-071750,MR,3.0
DAC-1601-INV-071750,MZ,3.0
DAC-1601-INV-071750,NE,3.0
DAC-1601-INV-071750,NG,3.0
DAC-1601-INV-071750,ZW,3.0
DAC-1601-INV-071750,RW,3.0
DAC-1601-INV-071750,SN,3.0
DAC-1601-INV-071750,SL,3.0
DAC-1601-INV-071750,SO,2.0
DAC-1601-INV-071750,TZ,3.0
DAC-1601-INV-071750,UG,3.0
DAC-1601-INV-071750,BF,3.0
DAC-1601-INV-071750,ZM,3.0
DAC-1601-INV-071750,GT,2.0
DAC-1601-INV-071750,HT,2.0
DAC-1601-INV-071750,TJ,2.0
DAC-1601-INV-071750,AF,2.0
DAC-1601-INV-071750,MM,3.0
DAC-1601-INV-071750,PK,2.0
DAC-1601-INV-071750,BD,3.0
DAC-1601-INV-071750,KH,3.0
DAC-1601-INV-071750,ID,3.0
DAC-1601-INV-071750,VN,3.0
DAC-1601-INV-070593,UA,3.0
DAC-1601-INV-070593,CM,3.0
DAC-1601-INV-070593,CF,3.0
DAC-1601-INV-070593,TD,3.0
DAC-1601-INV-070593,CD,3.0
DAC-1601-INV-070593,ET,3.0
DAC-1601-INV-070593,GH,3.0
DAC-1601-INV-070593,GN,3.0
DAC-1601-INV-070593,CI,3.0
DAC-1601-INV-070593,KE,3.0
DAC-1601-INV-070593,LR,2.0
DAC-1601-INV-070593,MG,2.0
DAC-1601-INV-070593,MW,2.0
DAC-1601-INV-070593,ML,3.0
DAC-1601-INV-070593,MR,2.0
DAC-1601-INV-070593,MZ,2.0
DAC-1601-INV-070593,NE,2.0
DAC-1601-INV-070593,NG,3.0
DAC-1601-INV-070593,ZW,3.0
DAC-1601-INV-070593,RW,3.0
DAC-1601-INV-070593,SN,3.0
DAC-1601-INV-070593,SL,2.0
DAC-1601-INV-070593,SO,2.0
DAC-1601-INV-070593,TZ,3.0
DAC-1601-INV-070593,UG,3.0
DAC-1601-INV-070593,BF,3.0
DAC-1601-INV-070593,ZM,3.0
DAC-1601-INV-070593,GT,3.0
DAC-1601-INV-070593,HT,3.0
DAC-1601-INV-070593,TJ,3.0
DAC-1601-INV-070593,AF,3.0
DAC-1601-INV-070593,PK,3.0
DAC-1601-INV-070593,BD,3.0
DAC-1601-INV-070593,KH,3.0
DAC-1601-INV-070593,ID,3.0
DAC-1601-INV-070593,VN,3.0
XM-DAC-41122-South Sudan-4040/A0/04/001/003,SS,100.0
DE-CR-RA000220-VR3810-SOM1065-22,SO,100.0
XM-DAC-41122-Ethiopia-1410/A0/08/001/002,ET,100.0
DAC-1601-INV-076498,GM,14.0
DAC-1601-INV-076498,KE,15.0
DAC-1601-INV-076498,MW,14.0
DAC-1601-INV-076498,ML,14.0
DAC-1601-INV-076498,PE,14.0
DAC-1601-INV-076498,PK,14.0
DAC-1601-INV-076498,BD,15.0
DAC-1601-INV-096040,GM,15.0
DAC-1601-INV-096040,KE,14.0
DAC-1601-INV-096040,MW,14.0
DAC-1601-INV-096040,ML,14.0
DAC-1601-INV-096040,PE,14.0
DAC-1601-INV-096040,PK,14.0
DAC-1601-INV-096040,BD,15.0
GB-CHC-313757-DFI032,GB,32.0
GB-CHC-313757-DFI032,BD,3.0
GB-CHC-313757-DFI032,ET,4.0
GB-CHC-313757-DFI032,GH,3.0
GB-CHC-313757-DFI032,KE,9.0
GB-CHC-313757-DFI032,KH,3.0
GB-CHC-313757-DFI032,LS,2.0
GB-CHC-313757-DFI032,MM,4.0
GB-CHC-313757-DFI032,MW,4.0
GB-CHC-313757-DFI032,MZ,3.0
GB-CHC-313757-DFI032,NG,2.0
GB-CHC-313757-DFI032,NP,3.0
GB-CHC-313757-DFI032,PH,2.0
GB-CHC-313757-DFI032,PK,3.0
GB-CHC-313757-DFI032,RW,2.0
GB-CHC-313757-DFI032,SL,2.0
GB-CHC-313757-DFI032,SZ,2.0
GB-CHC-313757-DFI032,TH,2.0
GB-CHC-313757-DFI032,TZ,4.0
GB-CHC-313757-DFI032,UG,3.0
GB-CHC-313757-DFI032,ZA,4.0
GB-CHC-313757-DFI032,ZM,2.0
GB-CHC-313757-DFI032,ZW,2.0
XI-IATI-EC_INTPA-2022-ACT-60733,KE,
XM-DAC-41122-United Rep. of Tanzania-4550/A0/06/003/003,TZ,100.0
XM-DAC-41122-United Rep. of Tanzania-4550/A0/06/003/001,TZ,100.0
XM-DAC-301-2-109075-002,CF,10.0
XM-DAC-301-2-109075-002,CI,12.0
XM-DAC-301-2-109075-002,SN,12.0
XM-DAC-301-2-109075-002,CD,12.0
XM-DAC-301-2-109075-002,GA,12.0
XM-DAC-301-2-109075-002,LR,6.0
XM-DAC-301-2-109075-002,MR,12.0
XM-DAC-301-2-109075-002,GW,12.0
XM-DAC-301-2-109075-002,CM,12.0
DE-CR-RA000220-VR3810-SSD1158-24,SS,
CA-3-P007519001,SS,100.0
DAC-1601-INV-098781,ZA,16.0
DAC-1601-INV-098781,KE,11.0
DAC-1601-INV-098781,MW,8.0
DAC-1601-INV-098781,MZ,7.0
DAC-1601-INV-098781,NG,10.0
DAC-1601-INV-098781,ZW,7.0
DAC-1601-INV-098781,CN,10.0
DAC-1601-INV-098781,ID,10.0
DAC-1601-INV-098781,PH,10.0
DAC-1601-INV-098781,VN,11.0
XI-IATI-WBTF-TF072706,TZ,
DAC-1601-INV-051594,KE,22.0
DAC-1601-INV-051594,NG,78.0
DAC-1601-OPP1128353,NG,6.0
DAC-1601-OPP1128353,SO,2.0
DAC-1601-OPP1128353,MX,2.0
DAC-1601-OPP1128353,IR,2.0
DAC-1601-OPP1128353,IQ,2.0
DAC-1601-OPP1128353,SY,2.0
DAC-1601-OPP1128353,AF,2.0
DAC-1601-OPP1128353,IN,2.0
DAC-1601-OPP1128353,PK,6.0
DAC-1601-OPP1128353,CN,2.0
DAC-1601-INV-076071,BI,7.0
DAC-1601-INV-076071,CM,7.0
DAC-1601-INV-076071,CD,7.0
DAC-1601-INV-076071,MW,6.0
DAC-1601-INV-076071,MZ,6.0
DAC-1601-INV-076071,NG,20.0
DAC-1601-INV-076071,ZM,6.0
DAC-1601-INV-076071,NP,9.0
DAC-1601-INV-076071,PK,2.0
DAC-1601-INV-076071,BD,9.0
DAC-1601-INV-094269,BI,10.0
DAC-1601-INV-094269,CM,10.0
DAC-1601-INV-094269,CD,10.0
DAC-1601-INV-094269,MW,10.0
DAC-1601-INV-094269,MZ,10.0
DAC-1601-INV-094269,NG,10.0
DAC-1601-INV-094269,ZW,10.0
DAC-1601-INV-094269,ZM,10.0
DAC-1601-INV-094269,NP,10.0
DAC-1601-INV-094269,BD,10.0
DAC-1601-INV-045215,ZA,26.0
DAC-1601-INV-045215,ET,15.0
DAC-1601-INV-045215,GH,15.0
DAC-1601-INV-045215,NG,15.0
XM-DAC-41122-Somalia-3920/A0/09/001/002,SO,100.0
DAC-1601-INV-071411,CM,6.0
DAC-1601-INV-071411,ET,6.0
DAC-1601-INV-071411,GH,6.0
DAC-1601-INV-071411,GN,6.0
DAC-1601-INV-071411,KE,6.0
DAC-1601-INV-071411,LR,5.0
DAC-1601-INV-071411,MG,5.0
DAC-1601-INV-071411,MW,6.0
DAC-1601-INV-071411,MZ,6.0
DAC-1601-INV-071411,NG,6.0
DAC-1601-INV-071411,ZW,6.0
DAC-1601-INV-071411,SL,6.0
DAC-1601-INV-071411,TZ,6.0
DAC-1601-INV-071411,BF,6.0
DAC-1601-INV-071411,ZM,6.0
DAC-1601-INV-071411,BD,6.0
DAC-1601-INV-071411,ID,6.0
CA-3-P009619001,CD,100.0
SE-0-SE-6-14832,BD,10.0
SE-0-SE-6-14832,CD,19.77
SE-0-SE-6-14832,LB,3.05
SE-0-SE-6-14832,LR,4.73
SE-0-SE-6-14832,PS,9.74
SE-0-SE-6-14832,SS,9.35
XI-IATI-WBTF-TF073022,UG,
XM-DAC-41122-Democratic Republic of Congo-0990/A0/08/881/001,CD,100.0
XM-DAC-41122-Rwanda-3750/A0/07/883/001,RW,100.0
DE-CR-RA000220-VR3810-UGA1142-23,UG,
GB-COH-03580586-GEC-LNGB,NP,13.0
GB-COH-03580586-GEC-LNGB,KE,8.0
GB-COH-03580586-GEC-LNGB,PK,14.0
GB-COH-03580586-GEC-LNGB,SL,19.0
GB-COH-03580586-GEC-LNGB,MW,8.0
GB-COH-03580586-GEC-LNGB,GH,13.0
GB-COH-03580586-GEC-LNGB,ZW,10.0
GB-COH-03580586-GEC-LNGB,ET,15.0
XM-DAC-41122-South Sudan-4040/A0/04/002/002,SS,100.0
XM-DAC-41122-South Sudan-4040/A0/04/002/001,SS,100.0
XM-DAC-41122-Ethiopia-1410/A0/08/001/005,ET,100.0
SE-0-SE-6-14108,ET,5.41
SE-0-SE-6-14108,GH,5.41
SE-0-SE-6-14108,ID,5.41
SE-0-SE-6-14108,KE,5.41
SE-0-SE-6-14108,KH,5.41
SE-0-SE-6-14108,MA,5.41
SE-0-SE-6-14108,PE,5.41
SE-0-SE-6-14108,SN,5.41
SE-0-SE-6-14108,TJ,5.41
SE-0-SE-6-14108,ZW,5.41
XM-DAC-41122-Rwanda-3750/A0/07/881/003,RW,100.0
SE-0-SE-6-17724,TZ,100.0
CA-3-P008372001,KE,33.27
CA-3-P008372001,KH,27.05
CA-3-P008372001,PH,17.39
CA-3-P008372001,UG,22.29
NL-KVK-20093733-ET-3-WD-17-1,ET,100.0
XM-DAC-41122-Ethiopia-1410/A0/08/002/003,ET,100.0
GB-CHC-222655-PO5247ReBUILD,SL,7.0
GB-CHC-222655-PO5247ReBUILD,ZW,8.0
GB-CHC-222655-PO5247ReBUILD,UG,9.0
GB-CHC-222655-PO5247ReBUILD,KH,9.0
GB-CHC-222655-PO5247ReBUILD,GB,67.0
CA-3-D001627001,BD,25.0
CA-3-D001627001,MZ,25.0
CA-3-D001627001,TZ,50.0
XM-DAC-41122-Kenya-2400/A0/07/001/010,KE,100.0
GB-GOV-1-300237,ET,100.0
US-EIN-27-1414646-UKGAMRIF1,IN,33.32
US-EIN-27-1414646-UKGAMRIF1,KE,16.67
US-EIN-27-1414646-UKGAMRIF1,MW,16.67
US-EIN-27-1414646-UKGAMRIF1,VN,16.67
US-EIN-27-1414646-UKGAMRIF1,LA,16.67
XM-DAC-41122-Kenya-2400/A0/07/001/005,KE,100.0
GB-COH-03122495-GB-1-A3728,BD,23.0
GB-COH-03122495-GB-1-A3728,GH,25.0
GB-COH-03122495-GB-1-A3728,KI,6.0
GB-COH-03122495-GB-1-A3728,SL,15.0
GB-COH-03122495-GB-1-A3728,TZ,31.0
XM-DAC-41122-United Rep. of Tanzania-4550/A0/06/003/002,TZ,100.0
NL-KVK-20093733-UG-2-BU-11-2,UG,100.0
NL-KVK-27378529-PDP22CH01,AR,7.0
NL-KVK-27378529-PDP22CH01,BO,7.0
NL-KVK-27378529-PDP22CH01,BR,7.0
NL-KVK-27378529-PDP22CH01,CD,7.0
NL-KVK-27378529-PDP22CH01,CO,6.0
NL-KVK-27378529-PDP22CH01,ET,6.0
NL-KVK-27378529-PDP22CH01,GH,6.0
NL-KVK-27378529-PDP22CH01,GN,6.0
NL-KVK-27378529-PDP22CH01,IN,6.0
NL-KVK-27378529-PDP22CH01,KE,6.0
NL-KVK-27378529-PDP22CH01,MW,6.0
NL-KVK-27378529-PDP22CH01,PA,6.0
NL-KVK-27378529-PDP22CH01,PE,6.0
NL-KVK-27378529-PDP22CH01,SD,6.0
NL-KVK-27378529-PDP22CH01,UG,6.0
NL-KVK-27378529-PDP22CH01,ZA,6.0
BE-BCE_KBO-0264814354-UGA22009,UG,
XM-DAC-41122-Uganda-4380/A0/07/001/003,UG,100.0
XM-DAC-41122-Democratic Republic of Congo-0990/A0/08/882/001,CD,100.0
SE-0-SE-6-14653,BF,0.74
SE-0-SE-6-14653,BW,0.74
SE-0-SE-6-14653,CD,0.83
SE-0-SE-6-14653,CG,0.58
SE-0-SE-6-14653,CI,0.96
SE-0-SE-6-14653,CM,0.83
SE-0-SE-6-14653,ET,0.91
SE-0-SE-6-14653,GA,0.66
SE-0-SE-6-14653,GH,1.41
SE-0-SE-6-14653,KE,0.99
SE-0-SE-6-14653,LS,0.66
SE-0-SE-6-14653,MG,0.33
SE-0-SE-6-14653,ML,0.58
SE-0-SE-6-14653,MW,0.99
SE-0-SE-6-14653,MZ,0.83
SE-0-SE-6-14653,NA,0.66
SE-0-SE-6-14653,NE,0.5
SE-0-SE-6-14653,NG,1.74
SE-0-SE-6-14653,RW,0.58
SE-0-SE-6-14653,SN,0.5
SE-0-SE-6-14653,SS,0.5
SE-0-SE-6-14653,SZ,0.83
SE-0-SE-6-14653,TZ,1.9
SE-0-SE-6-14653,UG,0.83
SE-0-SE-6-14653,ZA,1.16
SE-0-SE-6-14653,ZM,18.31
SE-0-SE-6-14653,ZW,1.24
NL-KVK-27378529-4000003042,AF,4.11
NL-KVK-27378529-4000003042,AL,1.37
NL-KVK-27378529-4000003042,AM,1.37
NL-KVK-27378529-4000003042,AZ,1.37
NL-KVK-27378529-4000003042,BF,1.37
NL-KVK-27378529-4000003042,BG,1.37
NL-KVK-27378529-4000003042,CD,6.85
NL-KVK-27378529-4000003042,CF,2.74
NL-KVK-27378529-4000003042,CG,1.37
NL-KVK-27378529-4000003042,CI,1.37
NL-KVK-27378529-4000003042,CM,1.37
NL-KVK-27378529-4000003042,CO,2.74
NL-KVK-27378529-4000003042,DJ,1.37
NL-KVK-27378529-4000003042,EG,1.37
NL-KVK-27378529-4000003042,ET,2.74
NL-KVK-27378529-4000003042,GY,2.74
NL-KVK-27378529-4000003042,HN,1.37
NL-KVK-27378529-4000003042,HT,1.37
NL-KVK-27378529-4000003042,IQ,2.74
NL-KVK-27378529-4000003042,KE,1.37
NL-KVK-27378529-4000003042,LB,5.47
NL-KVK-27378529-4000003042,LT,1.37
NL-KVK-27378529-4000003042,LY,1.37
NL-KVK-27378529-4000003042,MZ,2.74
NL-KVK-27378529-4000003042,NE,1.37
NL-KVK-27378529-4000003042,PE,2.74
NL-KVK-27378529-4000003042,PK,2.74
NL-KVK-27378529-4000003042,PS,6.85
NL-KVK-27378529-4000003042,RO,1.37
NL-KVK-27378529-4000003042,SD,5.48
NL-KVK-27378529-4000003042,SL,1.37
NL-KVK-27378529-4000003042,SO,2.74
NL-KVK-27378529-4000003042,SS,4.11
NL-KVK-27378529-4000003042,SY,1.37
